"Name","ID","AdamOptimizer-args-lr","DualEncoderModel-audio_enc-conv_dropout","DualEncoderModel-audio_enc-conv_fine_tune_from","DualEncoderModel-audio_enc-fc_dropout","DualEncoderModel-audio_enc-fc_units","criteria-infonce_loss-args-temperature","DualEncoderModel-text_enc-fc_units","after_train_eval_obj","val_obj","eval_Txt2Audio_mAP","eval_Txt2Audio_R10","eval_Txt2Audio_R5","val_Txt2Audio_mAP","val_Txt2Audio_R10","val_Txt2Audio_R5","eval_Audio2Txt_mAP","eval_Audio2Txt_R10","eval_Audio2Txt_R5","val_Audio2Txt_mAP","val_Audio2Txt_R10","val_Audio2Txt_R5"
"likely-sweep-47","st6dfpw5","0.0006234323350198188","0.21475218582091993","5","0.24295168597067543","1032","0.0915462734847699","292","2.408240095144365","2.429032145124493","0.2288768891926792","0.4884210526315789","0.3555980861244019","0.21721766537556048","0.4889952153110048","0.3494736842105263","0.09552061973114612","0.18947368421052632","0.11464114832535942","0.0901978430925801","0.17626794258373196","0.10602870813397172"
"magic-sweep-36","vzwde8gt","0.0004671650294846588","0.4389759394109227","2","0.33011416088538503","1530","0.08829696193872652","1600","2.540715988998006","2.4310332717317524","0.20335763651553176","0.4566507177033493","0.3253588516746411","0.20320065314802205","0.4581818181818182","0.3303349282296651","0.08241877420824796","0.15942583732057425","0.09875598086124436","0.08051218956482126","0.16574162679425844","0.09875598086124444"
"stoic-sweep-85","elp1gru4","0.0008016519187027037","0.1762497273781136","4","0.32350641540025615","418","0.09242609103377036","759","2.39776433168388","2.433270479693557","0.2199672666514773","0.4784688995215311","0.34660287081339713","0.22043244474823437","0.4830622009569378","0.34373205741626794","0.08994357104883433","0.1814354066985643","0.11023923444976123","0.09107852965747704","0.17703349282296665","0.10602870813397174"
"snowy-sweep-18","cnsah11l","0.0003982915410195618","0.1528289001416246","4","0.2017207269824049","679","0.09817332483674714","498","2.459242580322231","2.4346491676388364","0.22677572719678005","0.4888038277511962","0.35578947368421054","0.21543548264600892","0.47444976076555023","0.3435406698564593","0.09468421052631588","0.1827751196172248","0.11043062200956978","0.09127196779828364","0.18143540669856437","0.11062200956937844"
"lemon-sweep-46","z17ozeer","0.0004348769987021879","0.11663190415166708","5","0.2809081179950885","453","0.09303087422354887","268","2.4061606130221995","2.437016736377369","0.22020315941368585","0.4727272727272727","0.3464114832535885","0.217318675476571","0.48822966507177035","0.3542583732057416","0.09192876129718244","0.17837320574162674","0.10928229665071816","0.08979843548264609","0.1808612440191388","0.10889952153110104"
"astral-sweep-80","1yp8vkl3","0.0008909994604617973","0.2140458474597125","3","0.10929572501187544","550","0.08024661764510288","1255","2.3870002939933683","2.439033204858953","0.2347489177489175","0.4920574162679426","0.3573205741626794","0.2208691425533529","0.4809569377990431","0.35311004784688993","0.10379144831776416","0.1967464114832535","0.1201913875598092","0.09521751348067144","0.1866028708133971","0.11100478468899568"
"solar-sweep-10","l9gh0zxh","0.00029301251973022706","0.28892006669546066","5","0.34135871616560665","466","0.09704027553544196","425","2.5208158522117428","2.445167736573653","0.20220202020202052","0.4620095693779904","0.32688995215311006","0.2010210374420905","0.45933014354066987","0.32344497607655504","0.08195693779904303","0.16555023923444975","0.10181818181818224","0.0828250930356195","0.1682296650717703","0.10373205741626834"
"pretty-sweep-74","u0xbqpie","0.000571627751579649","0.17848360940337457","3","0.45580191618221944","469","0.0938278513267309","328","2.446928852215046","2.4457263079556553","0.22146031746031744","0.47789473684210526","0.3410526315789474","0.20471010860484595","0.4710047846889952","0.3337799043062201","0.08659079516974258","0.17014354066985635","0.10354066985645974","0.07894106478317016","0.1663157894736842","0.09397129186602904"
"peach-sweep-53","djffspnp","0.0004383924943277022","0.20077926290762743","5","0.26493677318210596","620","0.08203715557609258","400","2.4161394961723466","2.4495923880374795","0.22341831852358185","0.47330143540669856","0.34698564593301434","0.2145834282676388","0.4805741626794258","0.3439234449760766","0.08833994076099348","0.17799043062200923","0.10449760765550284","0.09077580314422422","0.1810526315789476","0.11138755980861292"
"daily-sweep-7","5a30s2e1","0.0006318191422520757","0.21356346986064417","3","0.4347235408955945","832","0.08865199938262001","1139","2.443958374058328","2.462446826877016","0.22611422495633063","0.4771291866028708","0.3550239234449761","0.2176107693476116","0.4813397129186603","0.34258373205741627","0.0901226551226552","0.18162679425837297","0.1090909090909096","0.09114984430773922","0.1850717703349282","0.1094736842105268"
"quiet-sweep-69","rtokjz5r","0.0007458210319441873","0.2579770829549004","5","0.30421146941509647","611","0.09299341725833316","472","2.4530954262832316","2.4715301809888897","0.2228018531176428","0.4792344497607656","0.34258373205741627","0.2174919115971747","0.483444976076555","0.3435406698564593","0.09397425381635924","0.17990430622009546","0.1144497607655507","0.09016343890028106","0.17952153110047858","0.10641148325358887"
"fanciful-sweep-12","cjdd2zjq","0.00026687747219371127","0.2238526869554161","6","0.21075937841258288","451","0.09212948749276775","478","2.4350467386950805","2.473827994231022","0.21964578111946576","0.4767464114832536","0.3488995215311005","0.2086166173008282","0.4769377990430622","0.3399043062200957","0.08874679122047545","0.17588516746411453","0.109856459330144","0.0879921774132301","0.1785645933014354","0.10449760765550284"
"usual-sweep-33","2qva8za3","0.000264413084072878","0.35740853384744475","1","0.18461837082163443","1893","0.08295935991301613","847","2.4671180967877553","2.4797447630853364","0.2134970760233919","0.4754066985645933","0.3339712918660287","0.20592587529429687","0.4656459330143541","0.33263157894736844","0.08839690134426981","0.17607655502392305","0.10564593301435447","0.08228442317916008","0.17205741626794263","0.10143540669856502"
"daily-sweep-14","y35u6eah","0.000493017131290393","0.336135747080206","4","0.24597175398010257","447","0.0975977869618892","315","2.4683673349095554","2.4797468040928696","0.21967547657021377","0.47827751196172247","0.3429665071770335","0.2068623072833604","0.4702392344497608","0.3307177033492823","0.08976365155312538","0.17799043062200934","0.10870813397129238","0.08399863294600148","0.1647846889952154","0.10047846889952194"
"happy-sweep-35","pb5vph6e","0.00021770220714402156","0.3290775664902692","6","0.27187615587094865","747","0.0641319913971475","2018","2.5593799087332516","2.480043548526186","0.2073792055897326","0.464688995215311","0.3289952153110048","0.20989952153110056","0.4673684210526316","0.331866028708134","0.08368732437153499","0.169760765550239","0.10296650717703391","0.08531578947368441","0.17167464114832529","0.10468899521531148"
"effortless-sweep-54","wu8ff26m","0.0003103735681179759","0.242289619000142","5","0.18803998106545405","377","0.09626983165579552","328","2.4337617358783397","2.482250148599798","0.21438983823194388","0.4731100478468899","0.3364593301435407","0.21240198982304268","0.47330143540669856","0.329377990430622","0.08455206197311468","0.1686124401913874","0.10354066985645972","0.08913708513708525","0.18028708133971297","0.11177033492823012"
"pious-sweep-88","kj8q4bp4","0.0007907029738549027","0.19915282717509009","5","0.38694799471309904","822","0.08910380370337442","503","2.412389995484818","2.4851146105564004","0.22428586618060328","0.47770334928229663","0.3473684210526316","0.21634935824409543","0.47904306220095694","0.34545454545454546","0.09317110959216247","0.17454545454545442","0.10851674641148376","0.09011695906432764","0.17894736842105255","0.10851674641148366"
"quiet-sweep-65","k97kqt3z","0.0008241635613064724","0.2504232020664712","5","0.27292410372512643","475","0.0766827857665986","321","2.4106008241452823","2.485669829628684","0.2217124629756212","0.4832535885167464","0.347177033492823","0.2179431153641684","0.4755980861244019","0.34794258373205744","0.091555403660667","0.17952153110047836","0.11138755980861288","0.08501868307131477","0.17607655502392353","0.10488038277512006"
"dauntless-sweep-29","v881xd53","0.0008902169893353497","0.266839955651603","2","0.4215251467321981","1457","0.07538579759691934","1058","2.4861110543332448","2.494678248058666","0.21903387256018889","0.4767464114832536","0.3435406698564593","0.21562284499126663","0.4807655502392345","0.34239234449760764","0.09206022632338416","0.17760765550239233","0.11119617224880432","0.08572043745727961","0.1724401913875599","0.10181818181818228"
"sparkling-sweep-73","kox3oope","0.0008713396689772148","0.16523613341476132","6","0.3930450623928444","461","0.07820199978346717","550","2.60008097767103","2.4961083910681983","0.20159246601351916","0.4514832535885168","0.32191387559808615","0.20551773372826052","0.456267942583732","0.3247846889952153","0.0769727348674719","0.16114832535885168","0.09511961722488076","0.07735110503531567","0.16650717703349288","0.0974162679425841"
"chocolate-sweep-17","gznqn31b","0.00019885784266821655","0.2428400430192089","4","0.1554186913299419","614","0.09872116590931836","705","2.553764690713185","2.4970886924050073","0.20415394546973556","0.4583732057416268","0.3217224880382775","0.2032088554720138","0.461244019138756","0.3178947368421053","0.07934905445431768","0.16555023923444956","0.09933014354067024","0.07730097972203254","0.16306220095693805","0.0962679425837325"
"pleasant-sweep-86","8vwh7jqg","0.0007431456941325382","0.1975962285832986","2","0.25168155430009964","500","0.08811450950089884","886","2.4124425516986268","2.500949238285874","0.23860682008050377","0.48995215311004786","0.3598086124401914","0.22354970760233953","0.49473684210526314","0.35406698564593303","0.097346624136098","0.18909090909090912","0.11942583732057475","0.09365709728867624","0.18564593301435425","0.11215311004784734"
"legendary-sweep-92","2wtj4kfw","0.0005989011573614403","0.14239713530731735","3","0.4489870055643605","817","0.08044049574826309","324","2.465669785330935","2.5016063126650723","0.21950148097516547","0.4821052631578947","0.34870813397129186","0.2153299916457812","0.47904306220095694","0.3485167464114833","0.09085402901192392","0.17971291866028696","0.10775119617224932","0.08668307131465025","0.17110047846889964","0.10334928229665112"
"absurd-sweep-40","dkoq9t3z","0.00045543159683845345","0.38307334749222943","1","0.44711709612583617","1370","0.08496784208883312","1740","2.495289872332317","2.510124708666946","0.2146490468595734","0.4694736842105263","0.3339712918660287","0.21033925723399435","0.47119617224880384","0.3389473684210526","0.08141102756892232","0.1626794258373205","0.0966507177033497","0.07965717323612069","0.16555023923445006","0.09703349282296694"
"pious-sweep-60","nba3q52h","0.0006375245726794249","0.2352150154654154","5","0.3978512290099542","320","0.09659151141403004","648","2.4675563283082917","2.5106415604100083","0.21808490924280427","0.4792344497607656","0.3418181818181818","0.20538611680716973","0.4631578947368421","0.329377990430622","0.08628518265360373","0.17167464114832542","0.10545454545454593","0.08860712387028181","0.17224880382775123","0.10411483253588565"
"stellar-sweep-59","9pmk9fil","0.0007983558866621638","0.23040810251668797","3","0.38611500317608216","600","0.06587082864891053","509","2.507053058321883","2.513767134059559","0.2243321941216679","0.4861244019138756","0.3477511961722488","0.2160866560340245","0.4842105263157895","0.3444976076555024","0.0905984658616239","0.17703349282296646","0.11043062200956992","0.0846571732361207","0.17148325358851688","0.1043062200956942"
"scarlet-sweep-48","uitb5r3f","0.0004207140746389205","0.15566104788873766","6","0.1410858625500645","1655","0.06263296248510203","261","2.4007249939732436","2.5152046138590034","0.22367418546365916","0.489377990430622","0.3542583732057416","0.2202819928609403","0.4922488038277512","0.3464114832535885","0.08937821827295525","0.18679425837320549","0.11119617224880436","0.09327470190628093","0.19023923444976068","0.11330143540669908"
"electric-sweep-42","j5hmlxlu","0.0008065680930324237","0.35234718593854564","1","0.2152074930344818","696","0.0975236159111376","691","2.497207205470015","2.515256542148012","0.21763302194881193","0.4692822966507177","0.3400956937799043","0.21178575225943677","0.4662200956937799","0.33588516746411484","0.09351993620414677","0.18009569377990406","0.112344497607656","0.0856468443836865","0.17263157894736844","0.09760765550239274"
"fast-sweep-11","ikhx1zj5","0.0005022095186747117","0.11063025308170732","4","0.23050907526685568","518","0.09994126249424284","910","2.3759509492211226","2.516386700398994","0.22402210070631176","0.4878468899521531","0.3488995215311005","0.21943692564745215","0.4826794258373206","0.34583732057416267","0.0930521758942812","0.1844976076555021","0.10928229665071812","0.0872901951849321","0.176842105263158","0.1046889952153114"
"lively-sweep-41","ooq4bpp6","0.0003285266287287772","0.33191405209696506","6","0.28864983284857515","1370","0.032644455079246376","508","2.584350282099189","2.5201882087823115","0.2139495708969393","0.4734928229665072","0.3289952153110048","0.20510123794334373","0.46870813397129185","0.3244019138755981","0.08627606896027948","0.17531100478468897","0.10507177033492864","0.08309857978279045","0.17320574162679409","0.10239234449760802"
"fine-sweep-34","zird2ip8","0.0006776696680908634","0.18470597593148863","6","0.23150588055556817","1712","0.031648368994777604","1338","2.557658749564392","2.521905586575017","0.2318531935900354","0.49856459330143543","0.3605741626794258","0.22458904837852217","0.4838277511961723","0.35444976076555024","0.10035877572719686","0.19980861244019105","0.11789473684210588","0.08731062504746727","0.18583732057416255","0.10660287081339756"
"effortless-sweep-38","jv526qqj","0.0004230068747674521","0.2964661705263164","1","0.1944389371836194","977","0.08584396819272364","655","2.3969060495132353","2.5229873584978506","0.23494721652616415","0.4842105263157895","0.3592344497607656","0.21824196855775813","0.4847846889952153","0.3460287081339713","0.0968358775727197","0.19215311004784671","0.1211483253588522","0.09025138604085974","0.18028708133971288","0.1090909090909096"
"lucky-sweep-32","hwb5leyi","0.00037897832822765033","0.2648397395976587","1","0.16686097883686435","2027","0.050457189260951066","1183","2.4950538234012885","2.5299808870662344","0.22235877572719692","0.4819138755980861","0.34411483253588515","0.218287081339713","0.4830622009569378","0.34239234449760764","0.09504389762284506","0.18832535885167467","0.11311004784689048","0.09383830789093953","0.1860287081339711","0.11138755980861294"
"woven-sweep-22","b2w5deph","0.00026596354004249973","0.27186658357948357","3","0.21495636923765263","698","0.0872628100868374","302","2.4498022685690626","2.543844389192986","0.21369400774663963","0.47157894736842104","0.3368421052631579","0.20741892610313703","0.46679425837320576","0.33416267942583733","0.08474739880003052","0.17052631578947358","0.1027751196172253","0.08289261031366309","0.1716746411483253","0.1023923444976081"
"leafy-sweep-15","a53drxtv","0.0002733514925302055","0.14461094211405656","4","0.29178321260911805","978","0.0904447941234978","404","2.470343792947327","2.54940686081395","0.21118652692336903","0.4690909090909091","0.32669856459330143","0.21070570365307256","0.4685167464114833","0.3286124401913876","0.08738140806561868","0.17607655502392325","0.10334928229665118","0.08636948431685268","0.17454545454545473","0.101435406698565"
"vivid-sweep-3","gz0juuyx","0.00026152276377200287","0.2619682924528342","2","0.4888443166374292","1132","0.03574893230252174","1668","2.6259904914512866","2.55501921971639","0.214224576592998","0.47444976076555023","0.33473684210526317","0.2100460241512878","0.4734928229665072","0.33779904306220093","0.08234168755221398","0.16822966507177034","0.1023923444976081","0.08204913799650648","0.168421052631579","0.09875598086124444"
"sage-sweep-24","k86lr4pf","0.00039544920478126034","0.18676881065709677","5","0.25850348036512605","282","0.09154265414307368","532","2.5669477810946906","2.561439698392695","0.21967661578187916","0.47253588516746414","0.34334928229665074","0.208729323308271","0.4627751196172249","0.3339712918660287","0.08651530341004031","0.17014354066985646","0.10334928229665112","0.08067023619655203","0.16535885167464143","0.09913875598086168"
"ruby-sweep-37","t9ue3gq9","0.0002880374705153557","0.2517417588937603","4","0.17814990880084802","755","0.060773639343170455","1109","2.506579992247791","2.5633368997862847","0.20751887293992624","0.4675598086124402","0.32995215311004783","0.20191129338497812","0.464688995215311","0.32344497607655504","0.08906440343282458","0.17339712918660277","0.10545454545454595","0.08498010176957561","0.1718660287081341","0.10277511961722537"
"dazzling-sweep-28","4fts3eu8","0.0007562100072436645","0.4315482688912483","6","0.29038063167610845","1796","0.03942975196622001","1770","2.56368472954122","2.579258022886334","0.21444892534366256","0.4675598086124402","0.335311004784689","0.2106618060302271","0.4731100478468899","0.33416267942583733","0.08870190628085366","0.17167464114832529","0.10564593301435452","0.0846718310928838","0.1735885167464116","0.10507177033492864"
"dark-sweep-39","cu471oya","0.0002634871404090886","0.4728786154330402","2","0.265283231265973","1805","0.08547249212022606","586","2.594156754453008","2.5825213844125923","0.2003858130173922","0.44727272727272727","0.3119617224880383","0.1981504518872944","0.44478468899521534","0.31272727272727274","0.07820338725601889","0.15406698564593302","0.09454545454545486","0.07934381408065626","0.16344497607655542","0.09454545454545484"
"genial-sweep-27","0teu5vxj","0.0007673720581113065","0.31114216853609516","6","0.4736426918631841","1117","0.05696199962059793","1602","2.5307320639854525","2.5849805347847217","0.21449760765550285","0.47483253588516744","0.3339712918660287","0.2136741854636592","0.4698564593301435","0.33760765550239236","0.07435292777398043","0.15980861244019126","0.09416267942583773","0.08318880534670023","0.1697607655502393","0.0953110047846894"
"curious-sweep-43","7qwjmvqx","0.0006661820460238855","0.4989037336674641","2","0.46537274292142494","672","0.0789442878648366","707","2.611942455535982","2.604435277707649","0.19999764562922487","0.4507177033492823","0.31808612440191386","0.1965532011847808","0.44267942583732056","0.31483253588516746","0.0730139743297639","0.15349282296650738","0.09090909090909126","0.07173608263081956","0.15004784688995243","0.09090909090909129"
"denim-sweep-31","daw6ta9e","0.0002111841477469032","0.43348061352568656","6","0.25218409117483864","1488","0.04273256977673489","864","2.5799880714678185","2.6069858001940176","0.19973600668337543","0.4623923444976076","0.31808612440191386","0.1928452191083776","0.4535885167464115","0.31770334928229665","0.08096893749525343","0.16822966507177026","0.10047846889952186","0.07499893673577895","0.1577033492822967","0.09110047846889983"
"devoted-sweep-4","ha6irj77","0.0008305540318006429","0.2553564537826939","3","0.3890694378736416","860","0.04961877315517012","1683","2.480037898552127","2.6081404107989687","0.2244922153869523","0.4838277511961723","0.34985645933014353","0.22469203311308544","0.49320574162679426","0.35406698564593303","0.08508733956102388","0.18047846889952132","0.10315789473684256","0.08667008430166347","0.1783732057416267","0.10545454545454588"
"sparkling-sweep-89","kivvtlka","0.000694531899701704","0.1250498654936307","4","0.34144229300916473","1096","0.0874678044937457","743","2.5352487382365436","2.619436173728018","0.2240846054530271","0.4830622009569378","0.3473684210526316","0.21517855244171052","0.46545454545454545","0.33454545454545453","0.09064631275157602","0.1829665071770333","0.10813397129186646","0.08164479380268855","0.16937799043062207","0.0958851674641152"
"toasty-sweep-25","eunx87xc","0.00008696383247436402","0.4192065321859505","4","0.14857499258849974","871","0.06572712688952978","410","2.6884179602308973","2.64712253483859","0.18337738285106767","0.424688995215311","0.29301435406698567","0.1776362117414753","0.4243062200956938","0.2905263157894737","0.0728225867699553","0.1504306220095694","0.08842105263157923","0.06957879547353236","0.14602870813397154","0.08765550239234482"
"toasty-sweep-30","jl2m3zlv","0.0006745289105092447","0.12517006310282464","6","0.1664228228311289","1071","0.051833645159958065","310","2.5553178801769163","2.6481211546695596","0.22743335611756704","0.4863157894736842","0.3592344497607656","0.2242725753778387","0.47655502392344495","0.3563636363636364","0.10015728715728718","0.19751196172248797","0.12057416267942642","0.1005411255411256","0.1938755980861243","0.11655502392344544"
"fearless-sweep-1","4m1f9k6g","0.0008489117391547547","0.3563013413856776","6","0.4462129366105478","1591","0.05962251805847231","270","2.551672306729526","2.663812604817477","0.21814217361585783","0.4769377990430622","0.3418181818181818","0.2128766613503459","0.47119617224880384","0.3427751196172249","0.08407845371003271","0.17741626794258353","0.10239234449760803","0.08520498215235073","0.17377990430622017","0.10143540669856492"
"spring-sweep-5","8xkgva2g","0.00007903835278627672","0.2022981047908078","2","0.4402504991430748","1074","0.04671492096972939","1467","2.644798401652313","2.6910242781494604","0.18507025138604144","0.41952153110047846","0.29569377990430623","0.18696741854636623","0.43444976076555025","0.2997129186602871","0.06871200729095477","0.14736842105263187","0.08574162679425874","0.07652008809903557","0.15521531100478486","0.09511961722488084"
"dark-sweep-2","m2lp3pv1","0.00046976115600344743","0.3649828741153958","1","0.25402840130067483","611","0.03396167841275672","413","2.6343191774880013","2.695328477657202","0.21788562314878135","0.47138755980861247","0.33799043062200956","0.22275089238247164","0.4855502392344498","0.3473684210526316","0.09171215918584344","0.1837320574162677","0.1115789473684216","0.09541064783170056","0.18870813397129169","0.11177033492823014"
"fiery-sweep-44","d42kt30d","0.000944184529339194","0.14284577005194354","2","0.4315946635240765","893","0.03277439075253782","1793","2.6190408646333507","2.697622552062526","0.22116556542872337","0.4855502392344498","0.3456459330143541","0.21747505126452493","0.47578947368421054","0.348133971291866","0.08983838383838393","0.17665071770334917","0.1031578947368426","0.08648856990962266","0.1781818181818182","0.10564593301435445"